ID de Usuario,ID de Filme,MovieID,T+AO0-tulo,Ano,G+AOo-nero 1,G+AOo-nero 2,Classifica+AOcA4w-o,Dura+AOcA4w-o,Diretor,Diretor Ganhou Oscar?,Pa+AO0-s de Origem,Or+AOc-amento (+ACQ-),Ator Principal,Ator Principal Ganhou Oscar?,Avalia+AOcA4w-o IMDB,Filme Ganhou Oscar,Agradou ?
24,527,527,Schindler's List,1993,Drama,War,14,195,Steven+AF8-Spielberg,Yes,USA,22000000,Liam+AF8-Neeson,No,8.9,Yes,Sim
24,3160,3160,Magnolia,1999,Drama,?,14,188,Paul+AF8-Thomas+AF8-Anderson,No,USA,37000000,Tom+AF8-Cruise,No,8.0,No,N+AOM-o
24,1704,1704,Good Will Hunting,1997,Drama,?,14,126,Gus+AF8-Van+AF8-Sant,No,USA,10000000,Robin+AF8-Williams,Yes,8.3,Yes,Sim
24,1633,1633,Ulee's Gold,1997,Drama,?,Rated R for language,113,Victor+AF8-Nunez,No,USA,2700000,Peter+AF8-Fonda,No,7.1,No,Sim
24,1635,1635,Ice Storm,1997,Drama,?,Rated R for sexuality and drug useincluding scenes involving childrenand for language,112,Ang+AF8-Lee,Yes,France,18000000,Kevin+AF8-Kline,Yes,7.5,No,Sim
24,1569,1569,My Best Friend's Wedding,1997,Comedy,Romance,Rated PG+AC0-13 on appeal for one use of strong language and brief sex+AC0-related humor,105,P.J.+AF8-Hogan,No,USA,46000000,Julia+AF8-Roberts,Yes,6.3,No,Sim
24,2001,2001,Lethal Weapon 2,1989,Drama,Action,16,114,Richard+AF8-Donner,No,USA,28000000,Mel+AF8-Gibson,No,7.2,No,N+AOM-o
24,608,608,Fargo,1996,Drama,Thriller,18,98,Joel+AF8-Coen,Yes,USA,7000000,William+AF8-H.+AF8-Macy,No,8.1,Yes,Sim
24,539,539,Sleepless in Seattle,1993,Comedy,Romance,Rated PG for some language,105,Nora+AF8-Ephron,No,USA,21000000,Tom+AF8-Hanks,Yes,6.8,No,N+AOM-o
24,468,468,Englishman Who Went Up a Hill,1995,Comedy,Romance,Rated PG for mild language,99,Christopher+AF8-Monger,No,UK,?,Hugh+AF8-Grant,No,6.6,No,Sim
24,3175,3175,Galaxy Quest,1999,Sci+AC0-Fi,Adventure,Rated PG for some action violence mild language and sensuality,102,Dean+AF8-Parisot,No,USA,45000000,Tim+AF8-Allen,No,7.3,No,Sim
24,1213,1213,GoodFellas,1990,Drama,Crime,14,146,Martin+AF8-Scorsese,Yes,USA,25000000,Robert+AF8-De+AF8-Niro,Yes,8.7,Yes,Sim
24,3685,3685,Prizzi's Honor,1985,Drama,Romance,?,130,John+AF8-Huston,Yes,USA,?,Jack+AF8-Nicholson,Yes,6.8,Yes,Sim
24,1073,1073,Willy Wonka and the Chocolate Factory,1971,Family,Adventure,Livre,100,Mel+AF8-Stuart,No,USA,3000000,Gene+AF8-Wilder,No,7.8,No,Sim
24,1079,1079,Fish Called Wanda,1988,Comedy,?,?,108,Charles+AF8-Crichton,No,UK,7500000,John+AF8-Cleese,No,7.6,Yes,Sim
24,1721,1721,Titanic,1997,Drama,Romance,Rated PG+AC0-13 for disaster related peril and violencenuditysensuality and brief language,194,James+AF8-Cameron,Yes,USA,200000000,Leonardo+AF8-DiCaprio,Yes,7.7,Yes,N+AOM-o
24,3254,3254,Wayne's World 2,1993,Comedy,?,Rated PG+AC0-13 for ribald humor,95,Stephen+AF8-Surjik,No,USA,40000000,Mike+AF8-Myers,No,6.1,No,Sim
24,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
24,110,110,Braveheart,1995,Drama,War,16,178,Mel+AF8-Gibson,Yes,USA,72000000,Mel+AF8-Gibson,No,8.4,Yes,Sim
24,1584,1584,Contact,1997,Drama,Sci+AC0-Fi,Livre,150,Robert+AF8-Zemeckis,Yes,USA,90000000,Jodie+AF8-Foster,Yes,7.4,No,N+AOM-o
24,1220,1220,Blues Brothers,1980,Comedy,Action,12,133,John+AF8-Landis,No,USA,27000000,John+AF8-Belushi,No,7.9,No,Sim
24,2023,2023,Godfather: Part III,1990,Drama,Action,14,162,Francis+AF8-Ford+AF8-Coppola,Yes,USA,54000000,Al+AF8-Pacino,Yes,7.6,No,N+AOM-o
24,1221,1221,Godfather: Part II,1974,Drama,Action,14,202,Francis+AF8-Ford+AF8-Coppola,Yes,USA,13000000,Al+AF8-Pacino,Yes,9.0,Yes,Sim
24,1225,1225,Amadeus,1984,Drama,?,Livre,160,Milos+AF8-Forman,Yes,USA,18000000,F.+AF8-Murray+AF8-Abraham,Yes,8.3,Yes,Sim
24,2028,2028,Saving Private Ryan,1998,Drama,War,14,169,Steven+AF8-Spielberg,Yes,USA,70000000,Tom+AF8-Hanks,Yes,8.6,Yes,Sim
24,3699,3699,Starman,1984,Drama,Sci+AC0-Fi,?,115,John+AF8-Carpenter,No,USA,22000000,Jeff+AF8-Bridges,Yes,7.0,No,Sim
24,1663,1663,Stripes,1981,Comedy,?,Rated R for sexuality/nuditylanguage and some drug use,106,Ivan+AF8-Reitman,No,USA,10000000,Bill+AF8-Murray,No,6.9,No,Sim
24,2396,2396,Shakespeare in Love,1998,Comedy,Romance,14,123,John+AF8-Madden,No,USA,25000000,Gwyneth+AF8-Paltrow,Yes,7.2,Yes,Sim
24,2100,2100,Splash,1984,Comedy,Romance,?,111,Ron+AF8-Howard,Yes,USA,8000000,Tom+AF8-Hanks,Yes,6.2,No,Sim
24,1230,1230,Annie Hall,1977,Comedy,Romance,14,93,Woody+AF8-Allen,Yes,USA,4000000,Woody+AF8-Allen,No,8.1,Yes,Sim
24,1307,1307,When Harry Met Sally...,1989,Comedy,Romance,?,96,Rob+AF8-Reiner,No,USA,16000000,Billy+AF8-Crystal,No,7.6,No,Sim
24,1090,1090,Platoon,1986,Drama,War,14,120,Oliver+AF8-Stone,Yes,UK,6000000,Charlie+AF8-Sheen,No,8.1,Yes,Sim
24,1094,1094,Crying Game,1992,Drama,Romance,16,112,Neil+AF8-Jordan,No,UK,?,Stephen+AF8-Rea,No,7.3,Yes,Sim
24,1674,1674,Witness,1985,Drama,Romance,?,112,Peter+AF8-Weir,No,USA,12000000,Harrison+AF8-Ford,No,7.4,Yes,Sim
24,208,208,Waterworld,1995,Action,Adventure,12,135,Kevin+AF8-Reynolds,No,USA,175000000,Kevin+AF8-Costner,No,6.1,No,N+AOM-o
24,1247,1247,Graduate,1967,Drama,Romance,14,106,Mike+AF8-Nichols,Yes,USA,3000000,Dustin+AF8-Hoffman,Yes,8.0,Yes,Sim
31,648,648,Mission: Impossible,1996,Action,Adventure,Livre,110,Brian+AF8-De+AF8-Palma,No,USA,80000000,Tom+AF8-Cruise,No,7.1,No,Sim
31,1259,1259,Stand by Me,1986,Drama,Comedy,12,89,Rob+AF8-Reiner,No,USA,8000000,Wil+AF8-Wheaton,No,8.1,No,Sim
31,1188,1188,Strictly Ballroom,1992,Comedy,Romance,Livre,94,Baz+AF8-Luhrmann,No,Australia,?,Paul+AF8-Mercurio,No,7.2,No,N+AOM-o
31,3507,3507,Odd Couple,1968,Comedy,?,?,105,Gene+AF8-Saks,No,USA,1200000,Jack+AF8-Lemmon,Yes,7.7,No,Sim
31,3363,3363,American Graffiti,1973,Drama,Comedy,14,110,George+AF8-Lucas,No,USA,777000,Richard+AF8-Dreyfuss,Yes,7.5,No,Sim
31,587,587,Ghost,1990,Comedy,Romance,?,127,Jerry+AF8-Zucker,No,USA,22000000,Patrick+AF8-Swayze,No,7.0,Yes,N+AOM-o
31,2208,2208,Lady Vanishes,1938,Comedy,Romance,?,96,Alfred+AF8-Hitchcock,No,UK,?,Margaret+AF8-Lockwood,No,7.9,No,Sim
31,2135,2135,Doctor Dolittle,1967,Musical,Adventure,Livre,85,Betty+AF8-Thomas,No,USA,71500000,Eddie+AF8-Murphy,No,5.3,No,Sim
31,3948,3948,Meet the Parents,2000,Comedy,?,12,108,Jay+AF8-Roach,No,USA,55000000,Ben+AF8-Stiller,No,7.0,No,N+AOM-o
31,2064,2064,Roger +ACY- Me,1989,Comedy,Documentary,?,91,Michael+AF8-Moore,No,USA,160000,Michael+AF8-Moore,No,7.5,No,N+AOM-o
31,2065,2065,Purple Rose of Cairo,1985,Drama,Romance,12,82,Woody+AF8-Allen,Yes,USA,15000000,Mia+AF8-Farrow,No,7.7,No,N+AOM-o
31,1265,1265,Groundhog Day,1993,Comedy,Romance,Livre,101,Harold+AF8-Ramis,No,USA,14600000,Bill+AF8-Murray,No,8.0,No,Sim
31,1269,1269,Arsenic and Old Lace,1944,Comedy,Thriller,14,118,Frank+AF8-Capra,Yes,USA,1120175,Cary+AF8-Grant,No,8.0,No,Sim
31,1197,1197,Princess Bride,1987,Comedy,Romance,Livre,98,Rob+AF8-Reiner,No,USA,16000000,Cary+AF8-Elwes,No,8.1,No,Sim
31,3516,3516,Bell,1958,Comedy,Romance,?,106,Richard+AF8-Quine,No,USA,?,James+AF8-Stewart,Yes,6.9,No,Sim
31,2716,2716,Ghostbusters,1984,Horror,Comedy,Livre,105,Ivan+AF8-Reitman,No,USA,30000000,Bill+AF8-Murray,No,7.8,No,Sim
31,3448,3448,Good Morning,1987,Drama,War,Livre,121,Barry+AF8-Levinson,Yes,USA,13000000,Robin+AF8-Williams,Yes,7.3,No,N+AOM-o
31,1777,1777,Wedding Singer,1998,Comedy,Romance,Livre,95,Frank+AF8-Coraci,No,USA,18000000,Adam+AF8-Sandler,No,6.8,No,N+AOM-o
31,3012,3012,Battling Butler,1926,Comedy,?,?,77,Buster+AF8-Keaton,No,USA,?,Buster+AF8-Keaton,No,7.1,No,N+AOM-o
31,2144,2144,Sixteen Candles,1984,Comedy,?,?,93,John+AF8-Hughes,No,USA,6500000,Molly+AF8-Ringwald,No,7.2,No,N+AOM-o
31,1270,1270,Back to the Future,1985,Sci+AC0-Fi,Comedy,Livre,116,Robert+AF8-Zemeckis,Yes,USA,19000000,Michael+AF8-J.+AF8-Fox,No,8.5,Yes,Sim
31,2078,2078,Jungle Book,1967,Animation,Family,Livre,78,Wolfgang+AF8-Reitherman,No,USA,4000000,?,?,7.6,No,Sim
31,1276,1276,Cool Hand Luke,1967,Drama,Comedy,?,126,Stuart+AF8-Rosenberg,No,USA,3200000,Paul+AF8-Newman,Yes,8.2,Yes,N+AOM-o
31,3450,3450,Grumpy Old Men,1993,Comedy,?,Rated PG+AC0-13 for some sexual references,103,Donald+AF8-Petrie,No,USA,?,Jack+AF8-Lemmon,Yes,6.9,No,N+AOM-o
31,3524,3524,Arthur,1981,Comedy,Romance,?,97,Steve+AF8-Gordon,No,USA,7000000,Dudley+AF8-Moore,No,6.9,Yes,Sim
31,3451,3451,Guess Who's Coming to Dinner,1967,Drama,Comedy,?,108,Stanley+AF8-Kramer,No,USA,4000000,Spencer+AF8-Tracy,Yes,7.8,Yes,N+AOM-o
31,3525,3525,Bachelor Party,1984,Comedy,?,12,105,Neal+AF8-Israel,No,USA,?,Tom+AF8-Hanks,Yes,6.3,No,N+AOM-o
31,2657,2657,Rocky Horror Picture Show,1975,Horror,Comedy,18,100,Jim+AF8-Sharman,No,UK,1200000,Tim+AF8-Curry,No,7.4,No,Sim
31,3022,3022,General,1926,Comedy,?,?,67,Clyde+AF8-Bruckman,No,USA,750000,Buster+AF8-Keaton,No,8.2,No,Sim
31,3028,3028,Taming of the Shrew,1967,Comedy,?,?,122,Franco+AF8-Zeffirelli,No,Italy,4000000,Elizabeth+AF8-Taylor,Yes,7.2,No,Sim
31,2080,2080,Lady and the Tramp,1955,Animation,Family,?,76,Clyde+AF8-Geronimi,No,USA,4000000,?,?,7.3,No,Sim
31,1281,1281,Great Dictator,1940,Comedy,?,Livre,125,Charles+AF8-Chaplin,Yes,USA,2000000,Charles+AF8-Chaplin,Yes,8.5,No,N+AOM-o
31,3608,3608,Pee+AC0-wee's Big Adventure,1985,Comedy,?,Livre,91,Tim+AF8-Burton,No,USA,6000000,Paul+AF8-Reubens,No,7.0,No,N+AOM-o
31,3462,3462,Modern Times,1936,Comedy,?,?,87,Charles+AF8-Chaplin,Yes,USA,1500000,Charles+AF8-Chaplin,Yes,8.5,No,Sim
31,1937,1937,Going My Way,1944,Comedy,?,?,126,Leo+AF8-McCarey,Yes,USA,?,Bing+AF8-Crosby,Yes,7.2,Yes,Sim
31,3396,3396,Muppet Movie,1979,Family,Comedy,Livre,95,James+AF8-Frawley,No,UK,?,Jim+AF8-Henson,No,7.6,No,Sim
31,3397,3397,Great Muppet Caper,1981,Family,Comedy,?,95,Jim+AF8-Henson,No,UK,?,Jim+AF8-Henson,No,7.2,No,Sim
31,2300,2300,Producers,1967,Comedy,Musical,16,88,Mel+AF8-Brooks,No,USA,941000,Zero+AF8-Mostel,No,7.7,Yes,Sim
31,3104,3104,Midnight Run,1988,Comedy,Action,?,126,Martin+AF8-Brest,No,USA,30000000,Robert+AF8-De+AF8-Niro,Yes,7.6,No,N+AOM-o
31,2302,2302,My Cousin Vinny,1992,Comedy,?,14,120,Jonathan+AF8-Lynn,No,USA,11000000,Joe+AF8-Pesci,Yes,7.5,Yes,Sim
31,3037,3037,Little Big Man,1970,Drama,Western,Rated PG+AC0-13 for intense battle sequences and some sexual content,139,Arthur+AF8-Penn,No,USA,15000000,Dustin+AF8-Hoffman,Yes,7.6,No,Sim
31,901,901,Funny Face,1957,Comedy,Musical,?,103,Stanley+AF8-Donen,No,USA,3000000,Audrey+AF8-Hepburn,Yes,7.1,No,N+AOM-o
31,3039,3039,Trading Places,1983,Comedy,?,?,116,John+AF8-Landis,No,USA,?,Eddie+AF8-Murphy,No,7.5,No,Sim
31,905,905,It Happened One Night,1934,Comedy,?,Livre,105,Frank+AF8-Capra,Yes,USA,325000,Clark+AF8-Gable,Yes,8.2,Yes,Sim
31,1297,1297,Real Genius,1985,Comedy,?,?,108,Martha+AF8-Coolidge,No,USA,?,Val+AF8-Kilmer,No,7.0,No,Sim
31,2747,2747,Little Shop of Horrors,1960,Horror,Comedy,?,72,Roger+AF8-Corman,No,USA,27000,Jonathan+AF8-Haze,No,6.3,No,Sim
31,11,11,American President,1995,Drama,Romance,Rated PG+AC0-13 for some strong language,114,Rob+AF8-Reiner,No,USA,62000000,Michael+AF8-Douglas,Yes,6.8,No,N+AOM-o
31,3040,3040,Meatballs,1979,Comedy,?,?,94,Ivan+AF8-Reitman,No,Canada,?,Bill+AF8-Murray,No,6.2,No,N+AOM-o
31,2245,2245,Working Girl,1988,Drama,Comedy,?,113,Mike+AF8-Nichols,Yes,USA,28000000,Melanie+AF8-Griffith,No,6.7,Yes,Sim
31,910,910,Some Like It Hot,1959,Comedy,Crime,Livre,120,Billy+AF8-Wilder,Yes,USA,2883848,Marilyn+AF8-Monroe,No,8.3,Yes,Sim
31,2174,2174,Beetlejuice,1988,Comedy,Fantasy,Livre,92,Tim+AF8-Burton,No,USA,15000000,Alec+AF8-Baldwin,No,7.5,Yes,Sim
31,1958,1958,Terms of Endearment,1983,Drama,Comedy,14,132,James+AF8-L.+AF8-Brooks,Yes,USA,8000000,Shirley+AF8-MacLaine,Yes,7.4,Yes,N+AOM-o
31,21,21,Get Shorty,1995,Drama,Action,Rated R for language and some violence,105,Barry+AF8-Sonnenfeld,No,USA,30250000,Gene+AF8-Hackman,Yes,6.9,No,N+AOM-o
31,921,921,My Favorite Year,1982,Comedy,?,?,92,Richard+AF8-Benjamin,No,USA,?,Peter+AF8-O'Toole,No,7.4,No,N+AOM-o
31,3200,3200,Last Detail,1973,Drama,Comedy,?,104,Hal+AF8-Ashby,No,USA,2300000,Jack+AF8-Nicholson,Yes,7.6,No,N+AOM-o
31,356,356,Forrest Gump,1994,Comedy,Romance,14,142,Robert+AF8-Zemeckis,Yes,USA,55000000,Tom+AF8-Hanks,Yes,8.8,Yes,Sim
31,357,357,Four Weddings and a Funeral,1994,Comedy,Romance,14,117,Mike+AF8-Newell,No,UK,4400000,Hugh+AF8-Grant,No,7.1,No,Sim
31,2407,2407,Cocoon,1985,Sci+AC0-Fi,Comedy,?,117,Ron+AF8-Howard,Yes,USA,17500000,Don+AF8-Ameche,Yes,6.7,Yes,Sim
31,1466,1466,Donnie Brasco,1997,Drama,Crime,16,127,Mike+AF8-Newell,No,USA,35000000,Al+AF8-Pacino,Yes,7.8,No,N+AOM-o
31,933,933,To Catch a Thief,1955,Comedy,Romance,14,106,Alfred+AF8-Hitchcock,No,USA,2500000,Cary+AF8-Grant,No,7.5,Yes,Sim
31,934,934,Father of the Bride,1950,Comedy,?,?,92,Vincente+AF8-Minnelli,Yes,USA,?,Spencer+AF8-Tracy,Yes,7.2,No,N+AOM-o
31,3640,3640,King in New York,1957,Drama,Comedy,?,110,Charles+AF8-Chaplin,Yes,UK,?,Charles+AF8-Chaplin,Yes,7.2,No,N+AOM-o
31,2915,2915,Risky Business,1983,Comedy,?,?,99,Paul+AF8-Brickman,No,USA,6200000,Tom+AF8-Cruise,No,6.8,No,N+AOM-o
31,2918,2918,Ferris Bueller's Day Off,1986,Comedy,?,Livre,103,John+AF8-Hughes,No,USA,6000000,Matthew+AF8-Broderick,No,7.8,No,Sim
31,1976,1976,Friday the 13th Part 3: 3D,1982,Horror,?,14,95,Steve+AF8-Miner,No,USA,2300000,Dana+AF8-Kimmell,No,5.7,No,N+AOM-o
31,3210,3210,Fast Times at Ridgemont High,1982,Comedy,?,?,90,Amy+AF8-Heckerling,No,USA,4500000,Sean+AF8-Penn,Yes,7.2,No,N+AOM-o
31,368,368,Maverick,1994,Comedy,Action,Rated PG for mild sensuality language and some western action,127,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,7.0,No,N+AOM-o
31,946,946,To Be or Not to Be,1942,Drama,War,?,99,Ernst+AF8-Lubitsch,No,USA,?,Carole+AF8-Lombard,No,8.2,No,N+AOM-o
31,2922,2922,Hang 'em High,1968,Western,?,?,114,Ted+AF8-Post,No,USA,1600000,Clint+AF8-Eastwood,No,7.0,No,N+AOM-o
31,947,947,My Man Godfrey,1936,Comedy,?,?,94,Gregory+AF8-La+AF8-Cava,No,USA,656000,William+AF8-Powell,No,8.1,No,Sim
31,2780,2780,Raven,1963,Horror,Comedy,?,86,Roger+AF8-Corman,No,USA,200000,Vincent+AF8-Price,No,6.7,No,N+AOM-o
31,440,440,Dave,1993,Comedy,Romance,Rated PG+AC0-13 for momentary language and a sexual situation,110,Ivan+AF8-Reitman,No,USA,?,Kevin+AF8-Kline,Yes,6.8,No,Sim
31,2423,2423,Christmas Vacation,1989,Comedy,?,?,97,Jeremiah+AF8-S.+AF8-Chechik+AF8-(as+AF8-Jeremiah+AF8-Chechik),No,USA,27000000,Chevy+AF8-Chase,No,7.6,No,Sim
31,2355,2355,Bug's Life,1998,Animation,Family,Livre,95,John+AF8-Lasseter,No,USA,120000000,?,?,7.2,No,Sim
31,3088,3088,Harvey,1950,Comedy,?,?,104,Henry+AF8-Koster,No,USA,?,James+AF8-Stewart,Yes,8.0,Yes,Sim
31,951,951,His Girl Friday,1940,Comedy,?,Livre,92,Howard+AF8-Hawks,No,USA,?,Cary+AF8-Grant,No,8.0,No,Sim
31,1485,1485,Liar Liar,1997,Comedy,?,Livre,86,Tom+AF8-Shadyac,No,USA,45000000,Jim+AF8-Carrey,No,6.8,No,N+AOM-o
31,955,955,Bringing Up Baby,1938,Comedy,?,?,102,Howard+AF8-Hawks,No,USA,1073000,Katharine+AF8-Hepburn,Yes,8.0,No,Sim
31,957,957,Scarlet Letter,1926,Drama,?,?,98,Victor+AF8-Seastrom,No,USA,430290,Lillian+AF8-Gish,No,7.8,No,Sim
31,3591,3591,Mr. Mom,1983,Drama,Comedy,?,91,Stan+AF8-Dragoti,No,USA,?,Michael+AF8-Keaton,No,6.5,No,N+AOM-o
31,2935,2935,Lady Eve,1941,Comedy,Romance,?,94,Preston+AF8-Sturges,No,USA,?,Barbara+AF8-Stanwyck,No,8.0,No,Sim
31,2936,2936,Sullivan's Travels,1941,Comedy,?,?,90,Preston+AF8-Sturges,No,USA,689665,Joel+AF8-McCrea,No,8.1,No,N+AOM-o
31,1125,1125,Return of the Pink Panther,1975,Comedy,?,10,113,Blake+AF8-Edwards,No,UK,5000000,Peter+AF8-Sellers,No,7.1,No,Sim
31,2792,2792,Airplane II: The Sequel,1982,Comedy,?,?,85,Ken+AF8-Finkleman,No,USA,15000000,Robert+AF8-Hays,No,6.1,No,N+AOM-o
31,1129,1129,Escape from New York,1981,Sci+AC0-Fi,Action,14,99,John+AF8-Carpenter,No,UK,6000000,Kurt+AF8-Russell,No,7.2,No,Sim
31,2366,2366,King Kong,1933,Horror,Action,Livre,100,Merian+AF8-C.+AF8-Cooper+AF8-(uncredited),No,USA,670000,Fay+AF8-Wray,No,7.9,No,Sim
31,3096,3096,My Man Godfrey,1957,Comedy,?,?,92,Henry+AF8-Koster,No,USA,?,June+AF8-Allyson,No,6.3,No,Sim
31,961,961,Little Lord Fauntleroy,1936,Drama,?,?,102,John+AF8-Cromwell,No,USA,?,Freddie+AF8-Bartholomew,No,7.3,No,Sim
31,2000,2000,Lethal Weapon,1987,Drama,Action,18,110,Richard+AF8-Donner,No,USA,15000000,Mel+AF8-Gibson,No,7.6,No,Sim
31,3740,3740,Big Trouble in Little China,1986,Comedy,Action,14,99,John+AF8-Carpenter,No,USA,25000000,Kurt+AF8-Russell,No,7.3,No,N+AOM-o
31,2001,2001,Lethal Weapon 2,1989,Drama,Action,16,114,Richard+AF8-Donner,No,USA,28000000,Mel+AF8-Gibson,No,7.2,No,Sim
31,3671,3671,Blazing Saddles,1974,Comedy,Western,?,93,Mel+AF8-Brooks,No,USA,2600000,Cleavon+AF8-Little,No,7.8,No,Sim
31,2870,2870,Barefoot in the Park,1967,Comedy,?,?,106,Gene+AF8-Saks,No,USA,?,Robert+AF8-Redford,No,7.0,No,N+AOM-o
31,3675,3675,White Christmas,1954,Musical,?,?,120,Michael+AF8-Curtiz,Yes,USA,?,Bing+AF8-Crosby,Yes,7.6,No,Sim
31,898,898,Philadelphia Story,1940,Comedy,Romance,?,112,George+AF8-Cukor,Yes,USA,?,Cary+AF8-Grant,No,8.0,Yes,Sim
31,2874,2874,Pajama Game,1957,Comedy,?,?,101,George+AF8-Abbott,No,USA,?,Doris+AF8-Day,No,6.8,No,N+AOM-o
31,2948,2948,From Russia with Love,1963,Action,?,12,115,Terence+AF8-Young,No,UK,2000000,Sean+AF8-Connery,Yes,7.5,No,N+AOM-o
31,1136,1136,Monty Python and the Holy Grail,1974,Comedy,?,18,91,Terry+AF8-Gilliam,No,UK,?,Graham+AF8-Chapman,No,8.3,No,N+AOM-o
31,3244,3244,Goodbye Girl,1977,Comedy,Romance,?,111,Herbert+AF8-Ross,No,USA,?,Richard+AF8-Dreyfuss,Yes,7.4,Yes,N+AOM-o
31,2371,2371,Fletch,1985,Comedy,?,?,98,Michael+AF8-Ritchie,No,USA,8000000,Chevy+AF8-Chase,No,6.9,No,Sim
31,3247,3247,Sister Act,1992,Comedy,Crime,Rated PG for mild violence and language,100,Emile+AF8-Ardolino,No,USA,31000000,Whoopi+AF8-Goldberg,Yes,6.3,No,Sim
31,1210,1210,Star Wars: Episode VI +AC0- Return of the Jedi,1983,Sci+AC0-Fi,Action,Livre,131,Richard+AF8-Marquand,No,USA,32500000,Mark+AF8-Hamill,No,8.4,No,Sim
31,3685,3685,Prizzi's Honor,1985,Drama,Romance,?,130,John+AF8-Huston,Yes,USA,?,Jack+AF8-Nicholson,Yes,6.8,Yes,N+AOM-o
31,1073,1073,Willy Wonka and the Chocolate Factory,1971,Family,Adventure,Livre,100,Mel+AF8-Stuart,No,USA,3000000,Gene+AF8-Wilder,No,7.8,No,Sim
31,1077,1077,Sleeper,1973,Sci+AC0-Fi,Comedy,12,89,Woody+AF8-Allen,Yes,USA,2000000,Woody+AF8-Allen,No,7.3,No,N+AOM-o
31,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
31,3189,3189,My Dog Skip,2000,Comedy,?,Rated PG for some violent content and mild language,95,Jay+AF8-Russell,No,USA,6000000,Frankie+AF8-Muniz,No,7.0,No,N+AOM-o
31,3836,3836,Kelly's Heroes,1970,Comedy,Action,?,144,Brian+AF8-G.+AF8-Hutton,No,USA,4000000,Clint+AF8-Eastwood,No,7.7,No,N+AOM-o
31,3690,3690,Porky's Revenge,1985,Comedy,?,?,92,James+AF8-Komack,No,USA,9000000,Dan+AF8-Monahan,No,4.7,No,Sim
31,480,480,Jurassic Park,1993,Sci+AC0-Fi,Action,Livre,127,Steven+AF8-Spielberg,Yes,USA,63000000,Sam+AF8-Neill,No,8.1,Yes,Sim
31,1663,1663,Stripes,1981,Comedy,?,Rated R for sexuality/nuditylanguage and some drug use,106,Ivan+AF8-Reitman,No,USA,10000000,Bill+AF8-Murray,No,6.9,No,Sim
31,1230,1230,Annie Hall,1977,Comedy,Romance,14,93,Woody+AF8-Allen,Yes,USA,4000000,Woody+AF8-Allen,No,8.1,Yes,N+AOM-o
31,1304,1304,Butch Cassidy and the Sundance Kid,1969,Comedy,Action,12,110,George+AF8-Roy+AF8-Hill,Yes,USA,6000000,Paul+AF8-Newman,Yes,8.1,Yes,Sim
31,1307,1307,When Harry Met Sally...,1989,Comedy,Romance,?,96,Rob+AF8-Reiner,No,USA,16000000,Billy+AF8-Crystal,No,7.6,No,Sim
31,1234,1234,Sting,1973,Comedy,Crime,Livre,129,George+AF8-Roy+AF8-Hill,Yes,USA,5500000,Paul+AF8-Newman,Yes,8.3,Yes,Sim
31,1235,1235,Harold and Maude,1971,Comedy,?,?,91,Hal+AF8-Ashby,No,USA,1200000,Ruth+AF8-Gordon,Yes,8.0,No,N+AOM-o
31,3341,3341,Born Yesterday,1950,Comedy,?,?,103,George+AF8-Cukor,Yes,USA,?,Judy+AF8-Holliday,Yes,7.6,Yes,Sim
31,3349,3349,Perils of Pauline,1947,Comedy,?,?,96,George+AF8-Marshall,No,USA,?,Betty+AF8-Hutton,No,7.1,No,N+AOM-o
31,2111,2111,Man with Two Brains,1983,Comedy,?,?,93,Carl+AF8-Reiner,No,USA,?,Steve+AF8-Martin,No,6.4,No,N+AOM-o
44,2987,2987,Who Framed Roger Rabbit,1988,Animation,Adventure,10,104,Robert+AF8-Zemeckis,Yes,USA,70000000,?,?,7.7,Yes,Sim
44,2622,2622,Midsummer Night's Dream,1999,Comedy,Fantasy,Rated PG+AC0-13 for some sexual content,116,Michael+AF8-Hoffman,No,UK,11000000,Kevin+AF8-Kline,Yes,6.5,No,Sim
44,2550,2550,Haunting,1963,Horror,Thriller,?,112,Robert+AF8-Wise,Yes,UK,1400000,Julie+AF8-Harris,No,7.6,No,N+AOM-o
44,648,648,Mission: Impossible,1996,Action,Adventure,Livre,110,Brian+AF8-De+AF8-Palma,No,USA,80000000,Tom+AF8-Cruise,No,7.1,No,Sim
44,2628,2628,Star Wars: Episode I +AC0- The Phantom Menace,1999,Sci+AC0-Fi,Action,Livre,136,George+AF8-Lucas,No,USA,115000000,Ewan+AF8-McGregor,No,6.5,No,Sim
44,1754,1754,Fallen,1998,Action,Thriller,Rated R for violence and language,124,Gregory+AF8-Hoblit,No,USA,?,Denzel+AF8-Washington,Yes,7.0,No,N+AOM-o
44,3793,3793,X+AC0-Men,2000,Sci+AC0-Fi,Action,12,104,Bryan+AF8-Singer,No,USA,75000000,Patrick+AF8-Stewart,No,7.4,No,Sim
44,2054,2054,Honey,1989,Family,Adventure,?,93,Joe+AF8-Johnston,No,USA,18000000,Rick+AF8-Moranis,No,6.3,No,N+AOM-o
